UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
890217b9-17e2-4de0-81c9-b925f9920558;Tabea Zimmermann;Tabea Zimmermann;Prüfung empfohlen;Mittel bis hoch;Tabea Zimmermann (* 1966) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Viola.;MusicBrainz: viola player;https://musicbrainz.org/artist/af2d926b-b101-4b1b-80f8-b51c7e7e077b;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
d774182c-9547-4cb2-a3b6-f6fafa832b44;Tadashi Ogasawara;Tadashi Ogasawara;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
8fdbaeb7-f921-4b4c-9312-6c3cd269a9ad;Takuya Maehara;Takuya Maehara;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
b6d7a173-5ff6-4136-9f9d-2a7d1990148b;Tamara Stefanovich;Tamara Stefanovich;Importbereit;Mittel bis hoch;Tamara Stefanovich ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Tamara Stefanovich für solistische Mitwirkung bei „Symphonieorchester des Bayerischen Rundfunks mit Matthias Pintscher“.;MusicBrainz: pianist;https://musicbrainz.org/artist/a0f04def-3ab3-4a73-a458-ef72c7cc942f;MusicBrainz;1;0;biography_de per UUID aktualisieren;
d09773a6-f09d-421c-8ec9-eedf128ff012;Tanja Tetzlaff;Tanja Tetzlaff;Prüfung empfohlen;Mittel bis hoch;Tanja Tetzlaff (* 1973) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello.;MusicBrainz: cellist;https://musicbrainz.org/artist/72990f59-d04f-4adf-83ef-854f0fe80d26;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
62f2214c-a831-4927-8670-24af5e6d95fe;Teodoro Anzellotti;Teodoro Anzellotti;Prüfung empfohlen;Mittel bis hoch;Teodoro Anzellotti ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Teodoro Anzellotti;https://musicbrainz.org/artist/f817d8b6-4dbf-48b6-93d6-96e33f0d1cca;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
9da745e3-e81f-457d-ae8c-f760e196c03e;Thomas Adès;Thomas Adès;Prüfung empfohlen;Mittel bis hoch;Thomas Adès (* 1971) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Dirigieren und Klavier.;MusicBrainz: British composer, pianist and conductor;https://musicbrainz.org/artist/7f557db7-8e75-434a-b96f-41b7873ce044;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;
66f20258-8a4b-43ff-8612-f5275b8b4404;Thomas Brasch;Thomas Brasch;Prüfung empfohlen;Mittel bis hoch;Thomas Brasch (1945–2001) war eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Oboe.;MusicBrainz: German writer;https://musicbrainz.org/artist/430b20b2-7cf9-4e25-b75d-f68b12c2e214;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
714f19dc-3b38-434d-80b9-3ad61114d053;Thomas Hansen;Thomas Hansen;Prüfung empfohlen;Mittel;Thomas Hansen (1976–2007) war eine Persönlichkeit des Kulturlebens mit Bezug zu Norwegen. Zu den dokumentierten Tätigkeitsfeldern gehören Bildende Kunst.;MusicBrainz: Norwegian artist, a.k.a. St. Thomas;https://musicbrainz.org/artist/6c9f87e8-ab98-4efd-8b38-060b866a4879;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 5 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
3acff7ae-002f-4b3c-8c87-b829396e0c97;Thomas Hengelbrock;Thomas Hengelbrock;Importbereit;Mittel bis hoch;Thomas Hengelbrock (* 1958) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Violine. Die verknüpften Münchner Programmdaten nennen Thomas Hengelbrock für Dirigat bei „Münchner Philharmoniker: Mendelssohn Bartholdy Schumann“.;MusicBrainz: German violinist and conductor;https://musicbrainz.org/artist/5a566302-d6ff-4daf-87f7-6615cde91b42;MusicBrainz;2;0;biography_de per UUID aktualisieren;
e8058694-f5df-4382-814b-0112085f30e7;Thomas Lichteneker;Thomas Lichteneker;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
0d196f9d-628e-41d0-8bd1-b9902a6f31cd;Thomas Quasthoff;Thomas Quasthoff;Prüfung empfohlen;Mittel bis hoch;Thomas Quasthoff (* 1959) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Bariton und Bassgesang.;MusicBrainz: bass-baritone;https://musicbrainz.org/artist/c7e94da5-87ea-4a91-adc8-26e2ae904e10;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
77032a72-fb45-419a-b983-86e45b14dffc;Thomas Reif;Thomas Reif;Prüfung empfohlen;Mittel;Thomas Reif ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Gitarre. Die verknüpften Münchner Programmdaten nennen Thomas Reif bei „Gottfried von der Goltz & BRSO barock: Werke von Zelenka, Telemann, Pisendel und Rameau“.;MusicBrainz: guitar;https://musicbrainz.org/artist/69949bcb-8757-4b02-b062-bd4d30c0948f;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
da5c10be-8834-462a-a16b-6ef58ad05376;Thomas Søndergård;Thomas Søndergård;Prüfung empfohlen;Mittel bis hoch;Thomas Søndergård (* 1969) ist eine Persönlichkeit des Musiklebens mit Bezug zu Dänemark. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren.;MusicBrainz: conductor;https://musicbrainz.org/artist/91ce0647-6437-40d2-96bc-a47ebfaaafea;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
3d5761ad-1313-4dbb-aab6-d0c7bc6dab20;Tina Dico;Tina Dico;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://tinadico.com/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
fc05f4b4-c6bd-428b-a5fe-3f85b3322914;Tobias Moretti;Tobias Moretti;Prüfung empfohlen;Mittel bis hoch;Tobias Moretti (* 1959) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel.;MusicBrainz: Austrian actor;https://musicbrainz.org/artist/bd9c6268-fdff-4783-8fb1-5a8e31e6b247;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
f5da06de-d4f9-44a5-a59c-387c7583fee8;Tobias Steymans;Tobias Steymans;Prüfung empfohlen;Mittel bis hoch;Tobias Steymans ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Tobias Steymans;https://musicbrainz.org/artist/98c07b4f-90ad-4dd3-a4e6-622ae41735fa;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
d4a08984-1bc8-45f2-8eba-fb84ea676e55;Toivo Kuula;Toivo Kuula;Prüfung empfohlen;Mittel bis hoch;Toivo Kuula (1883–1918) war eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Dirigieren.;MusicBrainz: Finnish composer and conductor;https://musicbrainz.org/artist/b448240c-4be0-4e4b-8e5e-923d672cf909;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
87a0ddca-2f27-4b18-950b-eb1d0f3fa3a0;Tom Gaebel;Tom Gaebel;Prüfung empfohlen;Mittel bis hoch;Tom Gaebel (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz und Gesang.;MusicBrainz: German swing musician;https://musicbrainz.org/artist/23b85169-8139-4d14-b35f-e2c3998b1c51;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
3a171b59-62c2-497a-9935-fb2bb97f9c8e;Tōru Takemitsu;Tōru Takemitsu;Importbereit;Hoch;Tōru Takemitsu (1930–1996) war ein japanischer Komponist, der Konzertmusik, Filmmusik und elektroakustische Werke schrieb. Weitgehend autodidaktisch, setzte er sich intensiv mit europäischer Avantgarde, Debussy, Messiaen und John Cage auseinander und bezog später auch japanische Instrumente und ästhetische Vorstellungen in seine Klangsprache ein. Charakteristisch sind fein abgestufte Klangfarben, Stille und eine häufig von Naturbildern angeregte Formgestaltung. Takemitsu zählt zu den international einflussreichsten japanischen Komponisten des 20. Jahrhunderts.;IRCAM;https://resources.ircam.fr/en/composer/toru-takemitsu/biography;Institutionelle Website;0;2;biography_de per UUID aktualisieren;
c1f78453-6ce0-4d4b-85b6-54d0a8a369ef;Traditional Spiritual;Traditional / Spiritual;Nicht importieren;Hoch;;Datenbestand;;Bestandsprüfung;0;0;Als Werk-Urheberschaft statt Person modellieren;Die Bezeichnung steht für eine traditionelle, nicht namentlich bekannte Urheberschaft und ist keine reale Person.
b67560c7-2d12-4abe-944c-44fe01847649;Tugan Sokhiev;Tugan Sokhiev;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
cd1ab35d-4578-4c35-8238-d3b5d619079f;Ursula Kepser;Ursula Kepser;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
50175237-ba9e-45fb-9938-7ca0fd9ce747;Ursula Winzer;Ursula Winzer;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
83679d25-b4f1-4e9b-a2cf-31af6cf554d9;Uta Zenke-Vogelmann;Uta Zenke-Vogelmann;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
78878942-4ddc-4ce8-9da3-cb4e6094d998;Valérie Gillard;Valérie Gillard;Prüfung empfohlen;Mittel bis hoch;Valérie Gillard ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Violine.;MusicBrainz: Belgian-born violinist;https://musicbrainz.org/artist/cd4065a9-e0e5-4865-b933-68134dd2fca6;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
481686b2-e11d-4af4-9129-e70b583cfc47;Valéry Aubertin;Valéry Aubertin;Importbereit;Mittel bis hoch;Valéry Aubertin (* 1970) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition. Im erfassten Konzertrepertoire ist Valéry Aubertin unter anderem mit „Première Sonate“ vertreten.;MusicBrainz: Valéry Aubertin;https://musicbrainz.org/artist/623c8ec2-c57c-4ad5-a170-1c6c276e8c48;MusicBrainz;0;1;biography_de per UUID aktualisieren;
7605280a-6533-4620-a8a8-b306ec8095d6;Vera-Lotte Boecker;Vera-Lotte Boecker;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
8562bbbb-1b20-4456-b100-1472dc226e37;Verneri Pohjola;Verneri Pohjola;Prüfung empfohlen;Mittel bis hoch;Verneri Pohjola (* 1977) ist eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Jazz.;MusicBrainz: Verneri Pohjola;https://musicbrainz.org/artist/2481455b-77fc-4211-89f3-44b9ca40d619;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
3d524960-b07a-417d-8e90-49047585b06e;Veronika Egger;;Nicht importieren;Niedrig;;Datenbestand;https://www.st-michael-muenchen.de/termine/termin-detail?tx_calendarize_calendar%5Baction%5D=detail&tx_calendarize_calendar%5Bcontroller%5D=Calendar&tx_calendarize_calendar%5Bindex%5D=80508;Bestandsprüfung;1;0;Mitwirkende aus Veranstaltungsquelle neu identifizieren;Die hinterlegte Website gehört zu einer Neurowissenschaftlerin. Der musikalische Datensatz ist trotz Veranstaltungsverknüpfung nicht eindeutig identifiziert.
5ffb4b50-cb45-4d5d-a17e-80205d4c34eb;Veronika Grimme;Veronika Grimme;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Veronika Grimme bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;Verknüpfte Veranstaltungsseite;https://www.br-musica-viva.de/konzerte/isabelle-faust-friends/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
49ef460a-e95c-46af-996a-fc09d2a9035a;Veronika Hagen;Veronika Hagen;Prüfung empfohlen;Mittel bis hoch;Veronika Hagen (* 1963) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Viola.;MusicBrainz: violist;https://musicbrainz.org/artist/9aef5baf-3ee7-4bcf-9770-eac0a43fe647;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
091a5934-c328-4cdb-a788-5bb077bcd022;Véronique Bastian;Véronique Bastian;Prüfung empfohlen;Mittel bis hoch;Véronique Bastian (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Véronique Bastian;https://musicbrainz.org/artist/8b52131d-d7fd-4f57-9b50-fcc6f3d9fdbd;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
07caf78a-8a0d-493e-96cc-20486c0a48cb;Vicco von Bülow;Vicco von Bülow;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://www.loriot.de/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
e4f1bd57-321c-411f-b65f-9e4780d99c0b;Víkingur Ólafsson;Víkingur Ólafsson;Importbereit;Mittel bis hoch;Víkingur Ólafsson (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Island. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Víkingur Ólafsson bei „Víkingur Ólafsson“.;MusicBrainz: pianist;https://musicbrainz.org/artist/cea4a3b8-c26c-4b61-a243-cf72555e2c71;MusicBrainz;1;0;biography_de per UUID aktualisieren;
b7b44385-7c76-4eae-a2cb-9b60377c2283;Vineta Sareika;Vineta Sareika;Prüfung empfohlen;Mittel bis hoch;Vineta Sareika (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Latvia. Zu den dokumentierten Tätigkeitsfeldern gehören Violine.;MusicBrainz: violinist;https://musicbrainz.org/artist/8c388757-05f1-4cc9-a477-de7dab2e0fe1;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
eb634447-d8be-49c3-bb98-58335355592a;Vladimir Fediakov;Vladimir Fediakov;Importbereit;Hoch;Vladimir Fediakov ist Puppenspieler, Bildhauer, Holzschnitzer und Figurenbauer am Salzburger Marionettentheater. Er wurde in Moskau geboren und arbeitete nach einer Ausbildung zum Automechaniker unter anderem als Möbelrestaurator. Seit 2000 gehört er dem Salzburger Marionettentheater an und wirkt dort sowohl auf der Bühne als auch an der Herstellung von Marionetten und Ausstattung mit. Seine Arbeit verbindet darstellerische Praxis mit handwerklicher Gestaltung.;Salzburger Marionettentheater;https://marionetten.at/en/ensemble-team;Offizielle Ensemblewebsite;1;0;"biography_de aktualisieren; falsche Website ersetzen";Die im Bestand hinterlegte Kreml-Website ist falsch und sollte durch die Ensemble-Seite ersetzt werden.
46132bbf-7ad9-4bb7-8f48-7ac57f822f99;Walter Seebacher;Walter Seebacher;Prüfung empfohlen;Mittel bis hoch;Walter Seebacher ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich.;MusicBrainz: Walter Seebacher;https://musicbrainz.org/artist/5481690d-2f4f-459e-b7c3-f57aaf380cd7;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
a707ecd9-a305-4997-ab05-565568690deb;Weber;Carl Maria von Weber;Nicht importieren;Hoch;;Datenbestand;;Dublettenerkennung;1;2;Mit Carl Maria von Weber zusammenführen;"Werke und Veranstaltung gehören zu Carl Maria von Weber; die hinterlegte Grillhersteller-Website ist falsch. Der vollständige Komponist existiert bereits mit Biografie."
1b3a725d-9a6a-4ec3-8655-fbf5783161e3;Wiegers;;Nicht importieren;Hoch;;Datenbestand;https://wiegers.de/;Bestandsprüfung;0;0;Falsche Website entfernen und Herkunft klären;"Nur ein Nachname ohne Verknüpfungen; die hinterlegte Website gehört zu einem Autohaus. Keine sichere Person identifizierbar."
0f46dade-8081-4268-a9b4-3c3167104221;Wies de Boevé;Wies de Boevé;Importbereit;Mittel bis hoch;Wies de Boevé (* 1987) ist eine Persönlichkeit des Musiklebens mit Bezug zu Belgien. Zu den dokumentierten Tätigkeitsfeldern gehören Bassgesang. Die verknüpften Münchner Programmdaten nennen Wies de Boevé für solistische Mitwirkung bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;MusicBrainz: Belgian classical double bassist;https://musicbrainz.org/artist/b23281f9-784c-4e57-b419-b0c0d83752c9;MusicBrainz;1;0;biography_de per UUID aktualisieren;
